village_code,village_name,population,households,children_0_6,sc_population,st_population,area_hectares,population_density,children_ratio,sc_ratio,st_ratio,chc,phc,sub_health_centre,allopathic_hospital,dispensary,treated_tap_water,hand_pump,tube_well,river_canal,pond_lake,closed_drainage,no_drainage,national_highway,state_highway,major_district_road,black_topped_road,all_weather_road,footpath,mobile_coverage,internet_csc,pds_shop,anganwadi,asha,subdistrict_hq_distance_km,district_hq_distance_km,nearest_town_distance_km
163286,Bisari,710,130,100,282,0,207.85,3.415924945874429,0.14084507042253522,0.3971830985915493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,9.0
163287,Bhabhaur,815,132,150,222,0,189.99,4.289699457866203,0.18404907975460122,0.2723926380368098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,63.0,8.0
163288,Siki Kalan,4391,666,768,1441,0,1217.24,3.607341198120338,0.17490321111364154,0.32817125939421543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,55.0,16.0
163289,Bashara,4788,751,889,1522,0,2492.0,1.9213483146067416,0.18567251461988304,0.3178780284043442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
163290,Akbar Shahpur,1855,232,367,273,0,260.56,7.119281547436291,0.19784366576819407,0.1471698113207547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0,54.0,12.0
163291,Dudhara,984,134,165,390,0,188.59,5.217667956943634,0.1676829268292683,0.39634146341463417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,12.0,56.0,0.0
163292,Jokahai,1668,228,309,376,10,276.19,6.039320757449582,0.18525179856115107,0.22541966426858512,0.005995203836930456,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,13.0,58.0,58.0
163293,Kharehara,284,36,29,87,0,88.87,3.1956790818048835,0.10211267605633803,0.30633802816901406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,59.0,59.0
163294,Badhiyari Khurd,1053,178,189,301,0,337.76,3.117598294647087,0.1794871794871795,0.2858499525166192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,13.0,58.0,58.0
163295,Badhiyari Kalan,1773,245,292,285,0,386.71,4.584831010317809,0.164692611393119,0.16074450084602368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,13.0,58.0,58.0
163296,Sirokhar,1672,255,295,389,0,481.02,3.4759469460729284,0.17643540669856458,0.2326555023923445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,56.0,0.0
163297,Kapuri Bhraiya,2057,308,301,324,0,210.92,9.752512801062014,0.14632960622265434,0.15751093825960136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,45.0,10.0
163298,Siriyari,883,121,162,212,0,356.2,2.4789444132509826,0.18346545866364666,0.24009060022650056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,53.0,9.0
163299,Chauki Mai Arazi Panasa Uparha,3246,471,528,307,0,115.76,28.04077401520387,0.16266173752310537,0.09457794208256315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,20.0,45.0,0.0
163300,Arazi Panasa Uparhar,0,0,0,0,0,6.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
163301,Chauki Mai Arazi Panasa Kachha,0,0,0,0,0,232.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
163302,Arazi Panasa Kachhar,0,0,0,0,0,9.99,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
163303,Uparaura Kachhar,0,0,0,0,0,205.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
163304,Arazi Fatehbara,0,0,0,0,0,4.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
163305,Uparaura Uparhar,7898,1138,1261,486,9,296.7,26.619480957195822,0.1596606735882502,0.06153456571283869,0.001139528994682198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,15.0,42.0,2.0
163306,Bagaha,1907,280,280,64,20,412.39,4.624263439947622,0.14682747771368643,0.033560566334556896,0.01048767697954903,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,20.0,40.0,40.0
163307,Amiliya Khurd,637,115,77,0,0,154.68,4.118179467287303,0.12087912087912088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
163308,Samahan,5490,813,798,636,29,528.87,10.380622837370241,0.1453551912568306,0.11584699453551912,0.005282331511839709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,13.0,35.0,9.0
163309,Kathauli,6323,951,965,1768,0,13.0,486.38461538461536,0.15261742843586906,0.27961410722758184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,41.0,4.0
163310,Kathar,62,12,7,0,0,13.58,4.565537555228277,0.11290322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,45.0,40.0,8.0
163311,Bedauli Tappa Chaurasi,1920,259,282,271,0,140.69,13.647025374937806,0.146875,0.14114583333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,13.0,38.0,0.0
163312,Bari,1200,157,187,385,0,107.11,11.203435720287555,0.15583333333333332,0.32083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,12.0,45.0,2.0
163313,Khanpur,2966,465,387,558,0,160.47,18.48320558359818,0.13047875927174646,0.18813216453135537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,11.0,35.0,0.0
163314,Soranv Pati,4377,625,603,961,0,472.73,9.258985044317052,0.13776559287183002,0.21955677404615034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0,40.0,0.0
163315,Sirsa Kachhar,0,0,0,0,0,23.26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,40.0,0.0
163316,Chhatava Kachhar,0,0,0,0,0,31.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,40.0,0.0
163317,Chhatava Uparhar,6253,897,1010,1458,0,191.5,32.652741514360315,0.16152246921477692,0.2331680793219255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,15.0,40.0,1.0
163318,Bajaha,720,111,40,17,0,47.52,15.15151515151515,0.05555555555555555,0.02361111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,16.0,46.0,2.0
163319,Dorava,623,95,70,0,0,93.9,6.6347177848775285,0.11235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,39.0,3.0
163320,Gondaura,733,110,99,0,0,52.03,14.088026138766097,0.13506139154160982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,49.0,0.0
163321,Gosourra Kala,1062,187,126,278,0,83.5,12.718562874251496,0.11864406779661017,0.2617702448210923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,13.0,38.0,0.0
163322,Mavaiya,903,95,113,40,0,81.75,11.045871559633028,0.12513842746400886,0.044296788482835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
163323,Bakchunda,3021,409,479,1018,107,426.25,7.087390029325513,0.1585567692816948,0.3369745117510758,0.03541873551804038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,40.0,6.0
163324,Nivauya,3292,507,573,1105,10,619.69,5.312333586147912,0.17405832320777642,0.33566221142162816,0.003037667071688943,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,41.0,0.0
163325,Ram Nagar,11860,1808,1658,2282,0,541.18,21.915074466905654,0.13979763912310286,0.1924114671163575,0.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,45.0,5.0
163326,Patti Nath Rai,2210,358,314,1111,0,152.43,14.498458308731877,0.1420814479638009,0.5027149321266968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,49.0,0.0
163327,Araji Akora,324,53,41,205,0,2.58,125.5813953488372,0.12654320987654322,0.6327160493827161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,48.0,0.0
163328,Uchadih,6389,915,985,1955,0,419.4,15.233667143538389,0.15417123180466427,0.3059946783534199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,13.0,53.0,1.0
163329,Bijaura,2556,347,395,358,0,263.31,9.707189244616611,0.15453834115805948,0.14006259780907668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,17.0,42.0,3.0
163330,Devhatta Kachhar,0,0,0,0,0,24.58,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
163331,Devhatta Uparhar,1498,228,244,424,0,179.42,8.34912495819864,0.1628838451268358,0.28304405874499333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,20.0,50.0,0.0
163332,Misirpur,2480,373,334,1125,0,137.4,18.049490538573508,0.1346774193548387,0.4536290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,20.0,50.0,0.0
163333,Tarvai,2168,387,311,600,1,121.19,17.889264790824324,0.14345018450184502,0.2767527675276753,0.00046125461254612545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,15.0,50.0,0.0
163334,Samogara,2331,386,365,1332,0,120.45,19.352428393524285,0.1565851565851566,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,50.0,0.0
163335,Bigahani,1276,185,151,401,0,94.54,13.496932515337422,0.11833855799373041,0.31426332288401254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,25.0,50.0,20.0
163336,Sigati,1223,204,142,449,0,107.82,11.342979039139307,0.116107931316435,0.3671300081766149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,17.0,55.0,8.0
163337,Bigahana,1023,145,88,237,0,152.63,6.7024831291358185,0.08602150537634409,0.2316715542521994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,25.0,50.0,0.0
163338,Dubepur Kachhar,0,0,0,0,0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,50.0,0.0
163339,Pakari Sevar Kachhar,0,0,0,0,0,120.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,50.0,0.0
163340,Paranipur Kachhar,0,0,0,0,0,406.62,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,65.0,0.0
163341,Paranipur Uparhar,7773,1063,1200,1078,1,616.0,12.618506493506494,0.1543805480509456,0.1386851923324328,0.00012865045670912132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,20.0,65.0,0.0
163342,Pakari Sevar Uparhar,3581,508,551,616,0,345.45,10.36618902880301,0.15386763473889975,0.17201898910918736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,20.0,50.0,0.0
163343,Dubepur Uparhar,798,110,120,171,0,38.73,20.604182804027886,0.15037593984962405,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,20.0,45.0,0.0
163344,Dohariya,3426,478,408,628,0,305.95,11.197908154927276,0.1190893169877408,0.1833041447752481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,50.0,0.0
163345,Bhigari,774,105,109,18,0,52.18,14.833269451897278,0.14082687338501293,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,52.0,0.0
163346,Anantapur,800,110,118,362,0,46.53,17.193208682570383,0.1475,0.4525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,53.0,0.0
163347,Uranah,1276,173,148,179,0,180.03,7.087707604288174,0.11598746081504702,0.14028213166144202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,54.0,0.0
163348,Mudkari,0,0,0,0,0,12.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,14.0,49.0
163349,Chak Vishun Dutt,0,0,0,0,0,20.43,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,14.0,19.0
163350,Satan Patti,0,0,0,0,0,20.99,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,19.0,49.0
163351,Paisath,0,0,0,0,0,12.81,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,14.0,48.0
163352,Birpur Tappa Chaurasi,850,118,133,86,0,31.6,26.89873417721519,0.1564705882352941,0.1011764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,48.0,48.0
163353,Rasauli,538,64,98,0,0,90.12,5.969818020417221,0.1821561338289963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,46.0
163354,Parsi Patti,0,0,0,0,0,19.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,14.0,49.0
163355,Bhuipara Kachhar,0,0,0,0,0,80.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,60.0,0.0
163356,Bhuipara Uparhar,1926,297,280,858,0,146.23,13.171031935991248,0.14537902388369678,0.4454828660436137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,20.0,57.0,0.0
163357,Tanariya Uparhar,961,130,103,0,0,87.45,10.989136649514007,0.10718002081165452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,61.0,0.0
163358,Tanariya Kachhar,0,0,0,0,0,27.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,6.0,0.0
163359,Raipura Kachhar,0,0,0,0,0,26.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,62.0,0.0
163360,Raipura Uparhar,1156,133,132,177,0,121.08,9.54740667327387,0.11418685121107267,0.15311418685121106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,29.0,61.0,0.0
163361,Kanjauli Uparhar,1705,287,270,532,0,176.77,9.645301804604854,0.15835777126099707,0.3120234604105572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,15.0,49.0
163362,Kanjauli Kachhar,0,0,0,0,0,50.98,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,15.0,49.0
163363,Madar Mukundpur Kachhar,0,0,0,0,0,105.43,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
163364,Madara Mukundpur Uparhar,3803,505,554,464,0,488.07,7.791915094146332,0.14567446752563765,0.12200894031028135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,21.0,15.0,49.0
163365,Kunwar Patti,982,111,151,0,0,27.87,35.23501973448152,0.15376782077393075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,46.0
163366,Keshav Patti,439,54,78,113,0,74.85,5.865063460253841,0.1776765375854214,0.25740318906605925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,46.0
163367,Parva Uparhar,1898,298,349,364,0,100.0,18.98,0.1838777660695469,0.1917808219178082,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,20.0,70.0,0.0
163368,Parva Kachhar,0,0,0,0,0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,70.0,0.0
163369,Bhabhaura Uparhar,2108,271,310,322,18,1971.0,1.069507864028412,0.14705882352941177,0.1527514231499051,0.008538899430740038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,20.0,70.0,0.0
163370,Bhabhaura Kachhar,0,0,0,0,0,60.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
163371,Patkhauli,588,76,105,215,0,30.47,19.297669839186085,0.17857142857142858,0.3656462585034014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,30.0,60.0,0.0
163372,Chaukatha Tivariyan,867,134,132,423,0,49.93,17.364310034047666,0.1522491349480969,0.48788927335640137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,28.0,65.0,0.0
163373,Javaniya,4848,576,796,1443,0,275.36,17.606042998256825,0.16419141914191418,0.29764851485148514,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,15.0,50.0,0.0
163374,Atarvriya,1237,166,162,93,0,103.0,12.009708737864077,0.13096200485044462,0.07518189167340339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,60.0,0.0
163375,Chilvila,2019,312,298,644,0,143.1,14.10901467505241,0.14759782070331848,0.31896978702327883,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
163376,Bisenpur,915,147,102,590,0,79.13,11.563250347529383,0.11147540983606558,0.644808743169399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,25.0,65.0,0.0
163377,Barva,2733,395,405,668,0,242.96,11.248765228844254,0.14818880351262348,0.24442005122575924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,25.0,50.0,20.0
163378,Sukulpur,1878,198,268,0,0,51.96,36.1431870669746,0.14270500532481364,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,20.0,55.0,0.0
163379,Bhelpur,401,36,61,54,0,100.23,4.000798164222289,0.15211970074812967,0.13466334164588528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,25.0,65.0,0.0
163380,Kaneda Uparhar,1517,194,227,499,0,133.0,11.406015037593985,0.14963744232036916,0.3289386947923533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,20.0,70.0,0.0
163381,Dharampur,789,115,136,82,0,56.4,13.98936170212766,0.17237008871989862,0.10392902408111533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,18.0,50.0,0.0
163382,Chapaur,693,97,130,37,0,36.08,19.20731707317073,0.18759018759018758,0.05339105339105339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,20.0,55.0,0.0
163383,Onaur Uparhar,4686,630,809,871,0,28.67,163.44611091733518,0.1726419120785318,0.18587281263337602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,60.0,60.0
163384,Kaneda Kachhar,0,0,0,0,0,111.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,70.0,0.0
163385,Onaur Kachhar,0,0,0,0,0,34.11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,55.0,0.0
